"Plot Title: 20892156"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892156, SEN S/N: 20892156)","Coupler Attached (LGR S/N: 20892156)","Host Connected (LGR S/N: 20892156)","Coupler Detached (LGR S/N: 20892156)","End Of File (LGR S/N: 20892156)"
1098,05/20/23 10:00:00 PM,14.230,,,,
1099,05/20/23 11:00:00 PM,14.038,,,,
1100,05/21/23 12:00:00 AM,13.942,,,,
1101,05/21/23 01:00:00 AM,13.942,,,,
1102,05/21/23 02:00:00 AM,13.942,,,,
1103,05/21/23 03:00:00 AM,13.942,,,,
1104,05/21/23 04:00:00 AM,13.942,,,,
1105,05/21/23 05:00:00 AM,13.750,,,,
1106,05/21/23 06:00:00 AM,13.942,,,,
1107,05/21/23 07:00:00 AM,13.750,,,,
1108,05/21/23 08:00:00 AM,13.558,,,,
1109,05/21/23 09:00:00 AM,13.846,,,,
1110,05/21/23 10:00:00 AM,13.750,,,,
1111,05/21/23 11:00:00 AM,13.750,,,,
1112,05/21/23 12:00:00 PM,13.750,,,,
1113,05/21/23 01:00:00 PM,13.750,,,,
1114,05/21/23 02:00:00 PM,13.846,,,,
1115,05/21/23 03:00:00 PM,13.846,,,,
1116,05/21/23 04:00:00 PM,13.942,,,,
1117,05/21/23 05:00:00 PM,14.038,,,,
1118,05/21/23 06:00:00 PM,14.038,,,,
1119,05/21/23 07:00:00 PM,14.134,,,,
1120,05/21/23 08:00:00 PM,14.134,,,,
1121,05/21/23 09:00:00 PM,14.230,,,,
1122,05/21/23 10:00:00 PM,14.230,,,,
1123,05/21/23 11:00:00 PM,14.325,,,,
1124,05/22/23 12:00:00 AM,14.421,,,,
1125,05/22/23 01:00:00 AM,14.517,,,,
1126,05/22/23 02:00:00 AM,14.613,,,,
1127,05/22/23 03:00:00 AM,14.613,,,,
1128,05/22/23 04:00:00 AM,14.709,,,,
1129,05/22/23 05:00:00 AM,14.709,,,,
1130,05/22/23 06:00:00 AM,14.804,,,,
1131,05/22/23 07:00:00 AM,14.804,,,,
1132,05/22/23 08:00:00 AM,14.900,,,,
1133,05/22/23 09:00:00 AM,14.996,,,,
1134,05/22/23 10:00:00 AM,15.187,,,,
1135,05/22/23 11:00:00 AM,15.378,,,,
1136,05/22/23 12:00:00 PM,15.569,,,,
1137,05/22/23 01:00:00 PM,15.664,,,,
1138,05/22/23 02:00:00 PM,15.855,,,,
1139,05/22/23 03:00:00 PM,15.951,,,,
1140,05/22/23 04:00:00 PM,15.951,,,,
1141,05/22/23 05:00:00 PM,16.046,,,,
1142,05/22/23 06:00:00 PM,15.951,,,,
1143,05/22/23 07:00:00 PM,15.951,,,,
1144,05/22/23 08:00:00 PM,15.855,,,,
1145,05/22/23 09:00:00 PM,15.760,,,,
1146,05/22/23 10:00:00 PM,15.760,,,,
1147,05/22/23 11:00:00 PM,15.664,,,,
1148,05/23/23 12:00:00 AM,15.664,,,,
1149,05/23/23 01:00:00 AM,15.569,,,,
1150,05/23/23 02:00:00 AM,15.473,,,,
1151,05/23/23 03:00:00 AM,15.473,,,,
1152,05/23/23 04:00:00 AM,15.378,,,,
1153,05/23/23 05:00:00 AM,15.282,,,,
1154,05/23/23 06:00:00 AM,15.282,,,,
1155,05/23/23 07:00:00 AM,15.282,,,,
1156,05/23/23 08:00:00 AM,15.378,,,,
1157,05/23/23 09:00:00 AM,15.569,,,,
1158,05/23/23 10:00:00 AM,15.760,,,,
1159,05/23/23 11:00:00 AM,16.046,,,,
1160,05/23/23 12:00:00 PM,16.141,,,,
1161,05/23/23 01:00:00 PM,16.332,,,,
1162,05/23/23 02:00:00 PM,16.427,,,,
1163,05/23/23 03:00:00 PM,16.523,,,,
1164,05/23/23 04:00:00 PM,16.523,,,,
1165,05/23/23 05:00:00 PM,16.427,,,,
1166,05/23/23 06:00:00 PM,16.237,,,,
1167,05/23/23 07:00:00 PM,16.046,,,,
1168,05/23/23 08:00:00 PM,15.855,,,,
1169,05/23/23 09:00:00 PM,15.664,,,,
1170,05/23/23 10:00:00 PM,15.569,,,,
1171,05/23/23 11:00:00 PM,15.378,,,,
1172,05/24/23 12:00:00 AM,15.282,,,,
1173,05/24/23 01:00:00 AM,15.187,,,,
1174,05/24/23 02:00:00 AM,15.091,,,,
1175,05/24/23 03:00:00 AM,14.996,,,,
1176,05/24/23 04:00:00 AM,14.900,,,,
1177,05/24/23 05:00:00 AM,14.900,,,,
1178,05/24/23 06:00:00 AM,14.804,,,,
1179,05/24/23 07:00:00 AM,14.804,,,,
1180,05/24/23 08:00:00 AM,14.900,,,,
1181,05/24/23 09:00:00 AM,14.996,,,,
1182,05/24/23 10:00:00 AM,15.187,,,,
1183,05/24/23 11:00:00 AM,15.378,,,,
1184,05/24/23 12:00:00 PM,15.473,,,,
1185,05/24/23 01:00:00 PM,15.664,,,,
1186,05/24/23 02:00:00 PM,15.855,,,,
1187,05/24/23 03:00:00 PM,15.951,,,,
1188,05/24/23 04:00:00 PM,15.951,,,,
1189,05/24/23 05:00:00 PM,15.760,,,,
1190,05/24/23 06:00:00 PM,15.569,,,,
1191,05/24/23 07:00:00 PM,15.473,,,,
1192,05/24/23 08:00:00 PM,15.378,,,,
1193,05/24/23 09:00:00 PM,15.282,,,,
1194,05/24/23 10:00:00 PM,15.282,,,,
1195,05/24/23 11:00:00 PM,15.282,,,,
1196,05/25/23 12:00:00 AM,15.282,,,,
1197,05/25/23 01:00:00 AM,15.378,,,,
1198,05/25/23 02:00:00 AM,15.378,,,,
1199,05/25/23 03:00:00 AM,15.282,,,,
1200,05/25/23 04:00:00 AM,15.187,,,,
1201,05/25/23 05:00:00 AM,15.091,,,,
1202,05/25/23 06:00:00 AM,15.091,,,,
1203,05/25/23 07:00:00 AM,14.996,,,,
1204,05/25/23 08:00:00 AM,14.996,,,,
1205,05/25/23 09:00:00 AM,15.091,,,,
1206,05/25/23 10:00:00 AM,15.187,,,,
1207,05/25/23 11:00:00 AM,15.282,,,,
1208,05/25/23 12:00:00 PM,15.378,,,,
1209,05/25/23 01:00:00 PM,15.282,,,,
1210,05/25/23 02:00:00 PM,15.282,,,,
1211,05/25/23 03:00:00 PM,15.187,,,,
1212,05/25/23 04:00:00 PM,15.091,,,,
1213,05/25/23 05:00:00 PM,14.900,,,,
1214,05/25/23 06:00:00 PM,14.804,,,,
1215,05/25/23 07:00:00 PM,14.709,,,,
1216,05/25/23 08:00:00 PM,14.517,,,,
1217,05/25/23 09:00:00 PM,14.421,,,,
1218,05/25/23 10:00:00 PM,14.325,,,,
1219,05/25/23 11:00:00 PM,14.230,,,,
1220,05/26/23 12:00:00 AM,14.230,,,,
1221,05/26/23 01:00:00 AM,14.134,,,,
1222,05/26/23 02:00:00 AM,14.134,,,,
1223,05/26/23 03:00:00 AM,14.134,,,,
1224,05/26/23 04:00:00 AM,14.038,,,,
1225,05/26/23 05:00:00 AM,14.038,,,,
1226,05/26/23 06:00:00 AM,13.942,,,,
1227,05/26/23 07:00:00 AM,13.942,,,,
1228,05/26/23 08:00:00 AM,13.942,,,,
1229,05/26/23 09:00:00 AM,14.038,,,,
1230,05/26/23 10:00:00 AM,14.421,,,,
1231,05/26/23 11:00:00 AM,14.613,,,,
1232,05/26/23 12:00:00 PM,14.900,,,,
1233,05/26/23 01:00:00 PM,15.091,,,,
1234,05/26/23 02:00:00 PM,15.187,,,,
1235,05/26/23 03:00:00 PM,15.282,,,,
1236,05/26/23 04:00:00 PM,15.187,,,,
1237,05/26/23 05:00:00 PM,15.091,,,,
1238,05/26/23 06:00:00 PM,14.996,,,,
1239,05/26/23 07:00:00 PM,14.709,,,,
1240,05/26/23 08:00:00 PM,14.517,,,,
1241,05/26/23 09:00:00 PM,14.325,,,,
1242,05/26/23 10:00:00 PM,14.134,,,,
1243,05/26/23 11:00:00 PM,14.038,,,,
1244,05/27/23 12:00:00 AM,13.942,,,,
1245,05/27/23 01:00:00 AM,13.846,,,,
1246,05/27/23 02:00:00 AM,13.846,,,,
1247,05/27/23 03:00:00 AM,13.750,,,,
1248,05/27/23 04:00:00 AM,13.750,,,,
1249,05/27/23 05:00:00 AM,13.750,,,,
1250,05/27/23 06:00:00 AM,13.654,,,,
1251,05/27/23 07:00:00 AM,13.750,,,,
1252,05/27/23 08:00:00 AM,13.942,,,,
1253,05/27/23 09:00:00 AM,14.230,,,,
1254,05/27/23 10:00:00 AM,14.709,,,,
1255,05/27/23 11:00:00 AM,15.091,,,,
1256,05/27/23 12:00:00 PM,15.569,,,,
1257,05/27/23 01:00:00 PM,15.855,,,,
1258,05/27/23 02:00:00 PM,16.046,,,,
1259,05/27/23 03:00:00 PM,16.046,,,,
1260,05/27/23 04:00:00 PM,16.046,,,,
1261,05/27/23 05:00:00 PM,15.951,,,,
1262,05/27/23 06:00:00 PM,15.760,,,,
1263,05/27/23 07:00:00 PM,15.664,,,,
1264,05/27/23 08:00:00 PM,15.378,,,,
1265,05/27/23 09:00:00 PM,15.091,,,,
1266,05/27/23 10:00:00 PM,14.900,,,,
1267,05/27/23 11:00:00 PM,14.613,,,,
1268,05/28/23 12:00:00 AM,14.517,,,,
1269,05/28/23 01:00:00 AM,14.421,,,,
1270,05/28/23 02:00:00 AM,14.325,,,,
1271,05/28/23 03:00:00 AM,14.230,,,,
1272,05/28/23 04:00:00 AM,14.230,,,,
1273,05/28/23 05:00:00 AM,14.230,,,,
1274,05/28/23 06:00:00 AM,14.230,,,,
1275,05/28/23 07:00:00 AM,14.325,,,,
1276,05/28/23 08:00:00 AM,14.421,,,,
1277,05/28/23 09:00:00 AM,14.709,,,,
1278,05/28/23 10:00:00 AM,15.091,,,,
1279,05/28/23 11:00:00 AM,15.187,,,,
1280,05/28/23 12:00:00 PM,15.569,,,,
1281,05/28/23 01:00:00 PM,15.951,,,,
1282,05/28/23 02:00:00 PM,16.332,,,,
1283,05/28/23 03:00:00 PM,16.618,,,,
1284,05/28/23 04:00:00 PM,16.808,,,,
1285,05/28/23 05:00:00 PM,17.189,,,,
1286,05/28/23 06:00:00 PM,17.475,,,,
1287,05/28/23 07:00:00 PM,16.808,,,,
1288,05/28/23 08:00:00 PM,16.523,,,,
1289,05/28/23 09:00:00 PM,16.332,,,,
1290,05/28/23 10:00:00 PM,16.141,,,,
1291,05/28/23 11:00:00 PM,16.046,,,,
1292,05/29/23 12:00:00 AM,15.951,,,,
1293,05/29/23 01:00:00 AM,15.855,,,,
1294,05/29/23 02:00:00 AM,15.760,,,,
1295,05/29/23 03:00:00 AM,15.664,,,,
1296,05/29/23 04:00:00 AM,15.569,,,,
1297,05/29/23 05:00:00 AM,15.569,,,,
1298,05/29/23 06:00:00 AM,15.473,,,,
1299,05/29/23 07:00:00 AM,15.473,,,,
1300,05/29/23 08:00:00 AM,15.569,,,,
1301,05/29/23 09:00:00 AM,15.664,,,,
1302,05/29/23 10:00:00 AM,15.855,,,,
1303,05/29/23 11:00:00 AM,16.141,,,,
1304,05/29/23 12:00:00 PM,16.618,,,,
1305,05/29/23 01:00:00 PM,16.713,,,,
1306,05/29/23 02:00:00 PM,16.999,,,,
1307,05/29/23 03:00:00 PM,17.189,,,,
1308,05/29/23 04:00:00 PM,17.475,,,,
1309,05/29/23 05:00:00 PM,17.475,,,,
1310,05/29/23 06:00:00 PM,17.379,,,,
1311,05/29/23 07:00:00 PM,17.379,,,,
1312,05/29/23 08:00:00 PM,17.094,,,,
1313,05/29/23 09:00:00 PM,16.903,,,,
1314,05/29/23 10:00:00 PM,16.618,,,,
1315,05/29/23 11:00:00 PM,16.332,,,,
1316,05/30/23 12:00:00 AM,16.141,,,,
1317,05/30/23 01:00:00 AM,15.951,,,,
1318,05/30/23 02:00:00 AM,15.855,,,,
1319,05/30/23 03:00:00 AM,15.760,,,,
1320,05/30/23 04:00:00 AM,15.760,,,,
1321,05/30/23 05:00:00 AM,15.664,,,,
1322,05/30/23 06:00:00 AM,15.664,,,,
1323,05/30/23 07:00:00 AM,15.664,,,,
1324,05/30/23 08:00:00 AM,15.760,,,,
1325,05/30/23 09:00:00 AM,15.951,,,,
1326,05/30/23 10:00:00 AM,16.141,,,,
1327,05/30/23 11:00:00 AM,16.427,,,,
1328,05/30/23 12:00:00 PM,16.903,,,,
1329,05/30/23 01:00:00 PM,17.284,,,,
1330,05/30/23 02:00:00 PM,17.570,,,,
1331,05/30/23 03:00:00 PM,17.855,,,,
1332,05/30/23 04:00:00 PM,18.045,,,,
1333,05/30/23 05:00:00 PM,18.045,,,,
1334,05/30/23 06:00:00 PM,18.045,,,,
1335,05/30/23 07:00:00 PM,17.855,,,,
1336,05/30/23 08:00:00 PM,17.665,,,,
1337,05/30/23 09:00:00 PM,17.475,,,,
1338,05/30/23 10:00:00 PM,17.284,,,,
1339,05/30/23 11:00:00 PM,17.094,,,,
1340,05/31/23 12:00:00 AM,16.903,,,,
1341,05/31/23 01:00:00 AM,16.713,,,,
1342,05/31/23 02:00:00 AM,16.713,,,,
1343,05/31/23 03:00:00 AM,16.713,,,,
1344,05/31/23 04:00:00 AM,16.618,,,,
1345,05/31/23 05:00:00 AM,16.618,,,,
1346,05/31/23 06:00:00 AM,16.618,,,,
1347,05/31/23 07:00:00 AM,16.713,,,,
1348,05/31/23 08:00:00 AM,16.903,,,,
1349,05/31/23 09:00:00 AM,17.094,,,,
1350,05/31/23 10:00:00 AM,17.094,,,,
1351,05/31/23 11:00:00 AM,17.379,,,,
1352,05/31/23 12:00:00 PM,17.855,,,,
1353,05/31/23 01:00:00 PM,18.236,,,,
1354,05/31/23 02:00:00 PM,18.616,,,,
1355,05/31/23 03:00:00 PM,18.901,,,,
1356,05/31/23 04:00:00 PM,19.092,,,,
1357,05/31/23 05:00:00 PM,19.187,,,,
1358,05/31/23 06:00:00 PM,19.092,,,,
1359,05/31/23 07:00:00 PM,18.901,,,,
1360,05/31/23 08:00:00 PM,18.711,,,,
1361,05/31/23 09:00:00 PM,18.521,,,,
1362,05/31/23 10:00:00 PM,18.331,,,,
1363,05/31/23 11:00:00 PM,18.140,,,,
1364,06/01/23 12:00:00 AM,17.950,,,,
1365,06/01/23 01:00:00 AM,17.760,,,,
1366,06/01/23 02:00:00 AM,17.665,,,,
1367,06/01/23 03:00:00 AM,17.570,,,,
1368,06/01/23 04:00:00 AM,17.570,,,,
1369,06/01/23 05:00:00 AM,17.475,,,,
1370,06/01/23 06:00:00 AM,17.475,,,,
1371,06/01/23 07:00:00 AM,17.475,,,,
1372,06/01/23 08:00:00 AM,17.665,,,,
1373,06/01/23 09:00:00 AM,17.760,,,,
1374,06/01/23 10:00:00 AM,17.950,,,,
1375,06/01/23 11:00:00 AM,18.236,,,,
1376,06/01/23 12:00:00 PM,18.616,,,,
1377,06/01/23 01:00:00 PM,19.187,,,,
1378,06/01/23 02:00:00 PM,19.567,,,,
1379,06/01/23 03:00:00 PM,19.948,,,,
1380,06/01/23 04:00:00 PM,20.138,,,,
1381,06/01/23 05:00:00 PM,20.234,,,,
1382,06/01/23 06:00:00 PM,20.043,,,,
1383,06/01/23 07:00:00 PM,19.853,,,,
1384,06/01/23 08:00:00 PM,19.662,,,,
1385,06/01/23 09:00:00 PM,19.377,,,,
1386,06/01/23 10:00:00 PM,19.092,,,,
1387,06/01/23 11:00:00 PM,18.901,,,,
1388,06/02/23 12:00:00 AM,18.711,,,,
1389,06/02/23 01:00:00 AM,18.616,,,,
1390,06/02/23 02:00:00 AM,18.521,,,,
1391,06/02/23 03:00:00 AM,18.521,,,,
1392,06/02/23 04:00:00 AM,18.426,,,,
1393,06/02/23 05:00:00 AM,18.426,,,,
1394,06/02/23 06:00:00 AM,18.426,,,,
1395,06/02/23 07:00:00 AM,18.426,,,,
1396,06/02/23 08:00:00 AM,18.711,,,,
1397,06/02/23 09:00:00 AM,18.901,,,,
1398,06/02/23 10:00:00 AM,19.092,,,,
1399,06/02/23 11:00:00 AM,19.567,,,,
1400,06/02/23 12:00:00 PM,19.853,,,,
1401,06/02/23 01:00:00 PM,19.948,,,,
1402,06/02/23 02:00:00 PM,20.329,,,,
1403,06/02/23 03:00:00 PM,20.615,,,,
1404,06/02/23 04:00:00 PM,20.901,,,,
1405,06/02/23 05:00:00 PM,20.996,,,,
1406,06/02/23 06:00:00 PM,20.805,,,,
1407,06/02/23 07:00:00 PM,20.329,,,,
1408,06/02/23 08:00:00 PM,20.043,,,,
1409,06/02/23 09:00:00 PM,19.662,,,,
1410,06/02/23 10:00:00 PM,19.377,,,,
1411,06/02/23 11:00:00 PM,19.187,,,,
1412,06/03/23 12:00:00 AM,19.092,,,,
1413,06/03/23 01:00:00 AM,18.996,,,,
1414,06/03/23 02:00:00 AM,18.901,,,,
1415,06/03/23 03:00:00 AM,18.806,,,,
1416,06/03/23 04:00:00 AM,18.711,,,,
1417,06/03/23 05:00:00 AM,18.616,,,,
1418,06/03/23 06:00:00 AM,18.521,,,,
1419,06/03/23 07:00:00 AM,18.426,,,,
1420,06/03/23 08:00:00 AM,18.236,,,,
1421,06/03/23 09:00:00 AM,18.140,,,,
1422,06/03/23 10:00:00 AM,18.045,,,,
1423,06/03/23 11:00:00 AM,17.950,,,,
1424,06/03/23 12:00:00 PM,17.950,,,,
1425,06/03/23 01:00:00 PM,17.855,,,,
1426,06/03/23 02:00:00 PM,17.855,,,,
1427,06/03/23 03:00:00 PM,17.760,,,,
1428,06/03/23 04:00:00 PM,17.665,,,,
1429,06/03/23 05:00:00 PM,17.570,,,,
1430,06/03/23 06:00:00 PM,17.475,,,,
1431,06/03/23 07:00:00 PM,17.475,,,,
1432,06/03/23 08:00:00 PM,17.475,,,,
1433,06/03/23 09:00:00 PM,17.475,,,,
1434,06/03/23 10:00:00 PM,17.379,,,,
1435,06/03/23 11:00:00 PM,17.379,,,,
1436,06/04/23 12:00:00 AM,17.379,,,,
1437,06/04/23 01:00:00 AM,17.284,,,,
1438,06/04/23 02:00:00 AM,17.189,,,,
1439,06/04/23 03:00:00 AM,17.189,,,,
1440,06/04/23 04:00:00 AM,17.189,,,,
1441,06/04/23 05:00:00 AM,17.094,,,,
1442,06/04/23 06:00:00 AM,17.094,,,,
1443,06/04/23 07:00:00 AM,17.189,,,,
1444,06/04/23 08:00:00 AM,17.189,,,,
1445,06/04/23 09:00:00 AM,17.189,,,,
1446,06/04/23 10:00:00 AM,17.189,,,,
1447,06/04/23 11:00:00 AM,17.189,,,,
1448,06/04/23 12:00:00 PM,17.094,,,,
1449,06/04/23 01:00:00 PM,17.094,,,,
1450,06/04/23 02:00:00 PM,17.094,,,,
1451,06/04/23 03:00:00 PM,16.999,,,,
1452,06/04/23 04:00:00 PM,16.999,,,,
1453,06/04/23 05:00:00 PM,16.903,,,,
1454,06/04/23 06:00:00 PM,16.903,,,,
1455,06/04/23 07:00:00 PM,16.808,,,,
1456,06/04/23 08:00:00 PM,16.903,,,,
1457,06/04/23 09:00:00 PM,16.903,,,,
1458,06/04/23 10:00:00 PM,16.999,,,,
1459,06/04/23 11:00:00 PM,17.094,,,,
1460,06/05/23 12:00:00 AM,17.094,,,,
1461,06/05/23 01:00:00 AM,16.999,,,,
1462,06/05/23 02:00:00 AM,16.903,,,,
1463,06/05/23 03:00:00 AM,16.713,,,,
1464,06/05/23 04:00:00 AM,16.427,,,,
1465,06/05/23 05:00:00 AM,16.237,,,,
1466,06/05/23 06:00:00 AM,15.951,,,,
1467,06/05/23 07:00:00 AM,15.664,,,,
1468,06/05/23 08:00:00 AM,15.378,,,,
1469,06/05/23 09:00:00 AM,15.187,,,,
1470,06/05/23 10:00:00 AM,14.996,,,,
1471,06/05/23 11:00:00 AM,14.709,,,,
1472,06/05/23 12:00:00 PM,14.421,,,,
1473,06/05/23 01:00:00 PM,14.134,,,,
1474,06/05/23 02:00:00 PM,13.942,,,,
1475,06/05/23 03:00:00 PM,13.846,,,,
1476,06/05/23 04:00:00 PM,13.750,,,,
1477,06/05/23 05:00:00 PM,13.558,,,,
1478,06/05/23 06:00:00 PM,13.365,,,,
1479,06/05/23 07:00:00 PM,13.173,,,,
1480,06/05/23 08:00:00 PM,12.980,,,,
1481,06/05/23 09:00:00 PM,12.690,,,,
1482,06/05/23 10:00:00 PM,12.594,,,,
1483,06/05/23 11:00:00 PM,12.497,,,,
1484,06/06/23 12:00:00 AM,12.401,,,,
1485,06/06/23 01:00:00 AM,12.401,,,,
1486,06/06/23 02:00:00 AM,12.304,,,,
1487,06/06/23 03:00:00 AM,12.304,,,,
1488,06/06/23 04:00:00 AM,12.304,,,,
1489,06/06/23 05:00:00 AM,12.304,,,,
1490,06/06/23 06:00:00 AM,12.304,,,,
1491,06/06/23 07:00:00 AM,12.304,,,,
1492,06/06/23 08:00:00 AM,12.497,,,,
1493,06/06/23 09:00:00 AM,12.594,,,,
1494,06/06/23 10:00:00 AM,12.787,,,,
1495,06/06/23 11:00:00 AM,12.883,,,,
1496,06/06/23 12:00:00 PM,12.980,,,,
1497,06/06/23 01:00:00 PM,12.883,,,,
1498,06/06/23 02:00:00 PM,12.787,,,,
1499,06/06/23 03:00:00 PM,12.883,,,,
1500,06/06/23 04:00:00 PM,12.980,,,,
1501,06/06/23 05:00:00 PM,12.980,,,,
1502,06/06/23 06:00:00 PM,12.980,,,,
1503,06/06/23 07:00:00 PM,12.883,,,,
1504,06/06/23 08:00:00 PM,12.883,,,,
1505,06/06/23 09:00:00 PM,12.883,,,,
1506,06/06/23 10:00:00 PM,12.883,,,,
1507,06/06/23 11:00:00 PM,12.883,,,,
1508,06/07/23 12:00:00 AM,12.883,,,,
1509,06/07/23 01:00:00 AM,12.883,,,,
1510,06/07/23 02:00:00 AM,12.883,,,,
1511,06/07/23 03:00:00 AM,12.980,,,,
1512,06/07/23 04:00:00 AM,12.980,,,,
1513,06/07/23 05:00:00 AM,12.980,,,,
1514,06/07/23 06:00:00 AM,12.980,,,,
1515,06/07/23 07:00:00 AM,13.076,,,,
1516,06/07/23 08:00:00 AM,13.173,,,,
1517,06/07/23 09:00:00 AM,13.365,,,,
1518,06/07/23 10:00:00 AM,13.558,,,,
1519,06/07/23 11:00:00 AM,13.750,,,,
1520,06/07/23 12:00:00 PM,13.846,,,,
1521,06/07/23 01:00:00 PM,13.846,,,,
1522,06/07/23 02:00:00 PM,13.942,,,,
1523,06/07/23 03:00:00 PM,14.038,,,,
1524,06/07/23 04:00:00 PM,14.038,,,,
1525,06/07/23 05:00:00 PM,14.134,,,,
1526,06/07/23 06:00:00 PM,14.134,,,,
1527,06/07/23 07:00:00 PM,14.038,,,,
1528,06/07/23 08:00:00 PM,14.038,,,,
1529,06/07/23 09:00:00 PM,13.942,,,,
1530,06/07/23 10:00:00 PM,13.846,,,,
1531,06/07/23 11:00:00 PM,13.750,,,,
1532,06/08/23 12:00:00 AM,13.654,,,,
1533,06/08/23 01:00:00 AM,13.654,,,,
1534,06/08/23 02:00:00 AM,13.654,,,,
1535,06/08/23 03:00:00 AM,13.558,,,,
1536,06/08/23 04:00:00 AM,13.558,,,,
1537,06/08/23 05:00:00 AM,13.558,,,,
1538,06/08/23 06:00:00 AM,13.461,,,,
1539,06/08/23 07:00:00 AM,13.558,,,,
1540,06/08/23 08:00:00 AM,13.558,,,,
1541,06/08/23 09:00:00 AM,13.654,,,,
1542,06/08/23 10:00:00 AM,13.846,,,,
1543,06/08/23 11:00:00 AM,14.134,,,,
1544,06/08/23 12:00:00 PM,14.421,,,,
1545,06/08/23 01:00:00 PM,14.421,,,,
1546,06/08/23 02:00:00 PM,14.517,,,,
1547,06/08/23 03:00:00 PM,14.421,,,,
1548,06/08/23 04:00:00 PM,14.517,,,,
1549,06/08/23 05:00:00 PM,14.517,,,,
1550,06/08/23 06:00:00 PM,14.517,,,,
1551,06/08/23 07:00:00 PM,14.421,,,,
1552,06/08/23 08:00:00 PM,14.230,,,,
1553,06/08/23 09:00:00 PM,14.134,,,,
1554,06/08/23 10:00:00 PM,14.134,,,,
1555,06/08/23 11:00:00 PM,14.038,,,,
1556,06/09/23 12:00:00 AM,14.038,,,,
1557,06/09/23 01:00:00 AM,14.038,,,,
1558,06/09/23 02:00:00 AM,14.038,,,,
1559,06/09/23 03:00:00 AM,14.038,,,,
1560,06/09/23 04:00:00 AM,14.038,,,,
1561,06/09/23 05:00:00 AM,14.038,,,,
1562,06/09/23 06:00:00 AM,14.038,,,,
1563,06/09/23 07:00:00 AM,14.134,,,,
1564,06/09/23 08:00:00 AM,14.134,,,,
1565,06/09/23 09:00:00 AM,14.230,,,,
1566,06/09/23 10:00:00 AM,14.325,,,,
1567,06/09/23 11:00:00 AM,14.517,,,,
1568,06/09/23 12:00:00 PM,14.709,,,,
1569,06/09/23 01:00:00 PM,15.091,,,,
1570,06/09/23 02:00:00 PM,15.378,,,,
1571,06/09/23 03:00:00 PM,15.664,,,,
1572,06/09/23 04:00:00 PM,15.855,,,,
1573,06/09/23 05:00:00 PM,15.760,,,,
1574,06/09/23 06:00:00 PM,15.664,,,,
1575,06/09/23 07:00:00 PM,15.378,,,,
1576,06/09/23 08:00:00 PM,15.091,,,,
1577,06/09/23 09:00:00 PM,14.900,,,,
1578,06/09/23 10:00:00 PM,14.709,,,,
1579,06/09/23 11:00:00 PM,14.517,,,,
1580,06/10/23 12:00:00 AM,14.421,,,,
1581,06/10/23 01:00:00 AM,14.325,,,,
1582,06/10/23 02:00:00 AM,14.325,,,,
1583,06/10/23 03:00:00 AM,14.230,,,,
1584,06/10/23 04:00:00 AM,14.230,,,,
1585,06/10/23 05:00:00 AM,14.134,,,,
1586,06/10/23 06:00:00 AM,14.134,,,,
1587,06/10/23 07:00:00 AM,14.134,,,,
1588,06/10/23 08:00:00 AM,14.134,,,,
1589,06/10/23 09:00:00 AM,14.325,,,,
1590,06/10/23 10:00:00 AM,14.517,,,,
1591,06/10/23 11:00:00 AM,14.613,,,,
1592,06/10/23 12:00:00 PM,14.900,,,,
1593,06/10/23 01:00:00 PM,15.282,,,,
1594,06/10/23 02:00:00 PM,15.187,,,,
1595,06/10/23 03:00:00 PM,15.473,,,,
1596,06/10/23 04:00:00 PM,15.569,,,,
1597,06/10/23 05:00:00 PM,15.664,,,,
1598,06/10/23 06:00:00 PM,15.664,,,,
1599,06/10/23 07:00:00 PM,15.664,,,,
1600,06/10/23 08:00:00 PM,15.473,,,,
1601,06/10/23 09:00:00 PM,15.378,,,,
1602,06/10/23 10:00:00 PM,15.187,,,,
1603,06/10/23 11:00:00 PM,14.996,,,,
1604,06/11/23 12:00:00 AM,14.900,,,,
1605,06/11/23 01:00:00 AM,14.709,,,,
1606,06/11/23 02:00:00 AM,14.613,,,,
1607,06/11/23 03:00:00 AM,14.517,,,,
1608,06/11/23 04:00:00 AM,14.517,,,,
1609,06/11/23 05:00:00 AM,14.421,,,,
1610,06/11/23 06:00:00 AM,14.325,,,,
1611,06/11/23 07:00:00 AM,14.421,,,,
1612,06/11/23 08:00:00 AM,14.517,,,,
1613,06/11/23 09:00:00 AM,14.804,,,,
1614,06/11/23 10:00:00 AM,15.091,,,,
1615,06/11/23 11:00:00 AM,15.855,,,,
1616,06/11/23 12:00:00 PM,16.046,,,,
1617,06/11/23 01:00:00 PM,16.523,,,,
1618,06/11/23 02:00:00 PM,16.523,,,,
1619,06/11/23 03:00:00 PM,16.523,,,,
1620,06/11/23 04:00:00 PM,16.713,,,,
1621,06/11/23 05:00:00 PM,16.808,,,,
1622,06/11/23 06:00:00 PM,16.808,,,,
1623,06/11/23 07:00:00 PM,16.713,,,,
1624,06/11/23 08:00:00 PM,16.523,,,,
1625,06/11/23 09:00:00 PM,16.332,,,,
1626,06/11/23 10:00:00 PM,16.141,,,,
1627,06/11/23 11:00:00 PM,15.951,,,,
1628,06/12/23 12:00:00 AM,15.760,,,,
1629,06/12/23 01:00:00 AM,15.664,,,,
1630,06/12/23 02:00:00 AM,15.569,,,,
