"Plot Title: 20892176"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892176, SEN S/N: 20892176)","Coupler Attached (LGR S/N: 20892176)","Host Connected (LGR S/N: 20892176)","End Of File (LGR S/N: 20892176)"
1146,05/23/23 01:00:00 AM,17.284,,,
1147,05/23/23 02:00:00 AM,17.189,,,
1148,05/23/23 03:00:00 AM,17.189,,,
1149,05/23/23 04:00:00 AM,17.094,,,
1150,05/23/23 05:00:00 AM,16.999,,,
1151,05/23/23 06:00:00 AM,16.903,,,
1152,05/23/23 07:00:00 AM,16.903,,,
1153,05/23/23 08:00:00 AM,17.284,,,
1154,05/23/23 09:00:00 AM,17.855,,,
1155,05/23/23 10:00:00 AM,18.616,,,
1156,05/23/23 11:00:00 AM,19.092,,,
1157,05/23/23 12:00:00 PM,19.662,,,
1158,05/23/23 01:00:00 PM,20.043,,,
1159,05/23/23 02:00:00 PM,20.329,,,
1160,05/23/23 03:00:00 PM,20.234,,,
1161,05/23/23 04:00:00 PM,20.138,,,
1162,05/23/23 05:00:00 PM,19.662,,,
1163,05/23/23 06:00:00 PM,19.282,,,
1164,05/23/23 07:00:00 PM,18.901,,,
1165,05/23/23 08:00:00 PM,18.521,,,
1166,05/23/23 09:00:00 PM,18.236,,,
1167,05/23/23 10:00:00 PM,17.950,,,
1168,05/23/23 11:00:00 PM,17.760,,,
1169,05/24/23 12:00:00 AM,17.475,,,
1170,05/24/23 01:00:00 AM,17.379,,,
1171,05/24/23 02:00:00 AM,17.284,,,
1172,05/24/23 03:00:00 AM,17.284,,,
1173,05/24/23 04:00:00 AM,17.284,,,
1174,05/24/23 05:00:00 AM,17.189,,,
1175,05/24/23 06:00:00 AM,17.094,,,
1176,05/24/23 07:00:00 AM,17.189,,,
1177,05/24/23 08:00:00 AM,17.475,,,
1178,05/24/23 09:00:00 AM,17.760,,,
1179,05/24/23 10:00:00 AM,18.236,,,
1180,05/24/23 11:00:00 AM,18.901,,,
1181,05/24/23 12:00:00 PM,19.472,,,
1182,05/24/23 01:00:00 PM,19.662,,,
1183,05/24/23 02:00:00 PM,19.948,,,
1184,05/24/23 03:00:00 PM,19.853,,,
1185,05/24/23 04:00:00 PM,19.567,,,
1186,05/24/23 05:00:00 PM,19.377,,,
1187,05/24/23 06:00:00 PM,19.092,,,
1188,05/24/23 07:00:00 PM,18.616,,,
1189,05/24/23 08:00:00 PM,18.236,,,
1190,05/24/23 09:00:00 PM,17.950,,,
1191,05/24/23 10:00:00 PM,17.665,,,
1192,05/24/23 11:00:00 PM,17.570,,,
1193,05/25/23 12:00:00 AM,17.570,,,
1194,05/25/23 01:00:00 AM,17.570,,,
1195,05/25/23 02:00:00 AM,17.475,,,
1196,05/25/23 03:00:00 AM,17.379,,,
1197,05/25/23 04:00:00 AM,17.284,,,
1198,05/25/23 05:00:00 AM,17.189,,,
1199,05/25/23 06:00:00 AM,16.999,,,
1200,05/25/23 07:00:00 AM,17.094,,,
1201,05/25/23 08:00:00 AM,17.379,,,
1202,05/25/23 09:00:00 AM,17.665,,,
1203,05/25/23 10:00:00 AM,18.045,,,
1204,05/25/23 11:00:00 AM,18.331,,,
1205,05/25/23 12:00:00 PM,18.521,,,
1206,05/25/23 01:00:00 PM,18.616,,,
1207,05/25/23 02:00:00 PM,18.616,,,
1208,05/25/23 03:00:00 PM,18.616,,,
1209,05/25/23 04:00:00 PM,18.616,,,
1210,05/25/23 05:00:00 PM,18.521,,,
1211,05/25/23 06:00:00 PM,18.331,,,
1212,05/25/23 07:00:00 PM,18.140,,,
1213,05/25/23 08:00:00 PM,17.950,,,
1214,05/25/23 09:00:00 PM,17.760,,,
1215,05/25/23 10:00:00 PM,17.570,,,
1216,05/25/23 11:00:00 PM,17.379,,,
1217,05/26/23 12:00:00 AM,17.094,,,
1218,05/26/23 01:00:00 AM,16.999,,,
1219,05/26/23 02:00:00 AM,16.808,,,
1220,05/26/23 03:00:00 AM,16.713,,,
1221,05/26/23 04:00:00 AM,16.523,,,
1222,05/26/23 05:00:00 AM,16.427,,,
1223,05/26/23 06:00:00 AM,16.427,,,
1224,05/26/23 07:00:00 AM,16.618,,,
1225,05/26/23 08:00:00 AM,16.999,,,
1226,05/26/23 09:00:00 AM,17.570,,,
1227,05/26/23 10:00:00 AM,18.045,,,
1228,05/26/23 11:00:00 AM,18.331,,,
1229,05/26/23 12:00:00 PM,18.711,,,
1230,05/26/23 01:00:00 PM,19.377,,,
1231,05/26/23 02:00:00 PM,19.853,,,
1232,05/26/23 03:00:00 PM,20.329,,,
1233,05/26/23 04:00:00 PM,20.329,,,
1234,05/26/23 05:00:00 PM,19.948,,,
1235,05/26/23 06:00:00 PM,19.567,,,
1236,05/26/23 07:00:00 PM,19.092,,,
1237,05/26/23 08:00:00 PM,18.616,,,
1238,05/26/23 09:00:00 PM,18.426,,,
1239,05/26/23 10:00:00 PM,18.140,,,
1240,05/26/23 11:00:00 PM,17.855,,,
1241,05/27/23 12:00:00 AM,17.665,,,
1242,05/27/23 01:00:00 AM,17.475,,,
1243,05/27/23 02:00:00 AM,17.284,,,
1244,05/27/23 03:00:00 AM,17.189,,,
1245,05/27/23 04:00:00 AM,17.094,,,
1246,05/27/23 05:00:00 AM,16.999,,,
1247,05/27/23 06:00:00 AM,16.903,,,
1248,05/27/23 07:00:00 AM,17.189,,,
1249,05/27/23 08:00:00 AM,17.665,,,
1250,05/27/23 09:00:00 AM,18.236,,,
1251,05/27/23 10:00:00 AM,18.616,,,
1252,05/27/23 11:00:00 AM,19.377,,,
1253,05/27/23 12:00:00 PM,21.091,,,
1254,05/27/23 01:00:00 PM,20.519,,,
1255,05/27/23 02:00:00 PM,20.519,,,
1256,05/27/23 03:00:00 PM,22.046,,,
1257,05/27/23 04:00:00 PM,21.855,,,
1258,05/27/23 05:00:00 PM,21.473,,,
1259,05/27/23 06:00:00 PM,21.282,,,
1260,05/27/23 07:00:00 PM,20.519,,,
1261,05/27/23 08:00:00 PM,20.043,,,
1262,05/27/23 09:00:00 PM,19.567,,,
1263,05/27/23 10:00:00 PM,19.282,,,
1264,05/27/23 11:00:00 PM,19.092,,,
1265,05/28/23 12:00:00 AM,18.901,,,
1266,05/28/23 01:00:00 AM,18.711,,,
1267,05/28/23 02:00:00 AM,18.521,,,
1268,05/28/23 03:00:00 AM,18.426,,,
1269,05/28/23 04:00:00 AM,18.331,,,
1270,05/28/23 05:00:00 AM,18.236,,,
1271,05/28/23 06:00:00 AM,18.236,,,
1272,05/28/23 07:00:00 AM,18.426,,,
1273,05/28/23 08:00:00 AM,18.806,,,
1274,05/28/23 09:00:00 AM,19.472,,,
1275,05/28/23 10:00:00 AM,20.329,,,
1276,05/28/23 11:00:00 AM,20.710,,,
1277,05/28/23 12:00:00 PM,21.569,,,
1278,05/28/23 01:00:00 PM,22.621,,,
1279,05/28/23 02:00:00 PM,22.621,,,
1280,05/28/23 03:00:00 PM,22.525,,,
1281,05/28/23 04:00:00 PM,22.429,,,
1282,05/28/23 05:00:00 PM,22.238,,,
1283,05/28/23 06:00:00 PM,21.855,,,
1284,05/28/23 07:00:00 PM,21.569,,,
1285,05/28/23 08:00:00 PM,21.187,,,
1286,05/28/23 09:00:00 PM,20.901,,,
1287,05/28/23 10:00:00 PM,20.710,,,
1288,05/28/23 11:00:00 PM,20.710,,,
1289,05/29/23 12:00:00 AM,20.615,,,
1290,05/29/23 01:00:00 AM,20.519,,,
1291,05/29/23 02:00:00 AM,20.424,,,
1292,05/29/23 03:00:00 AM,20.234,,,
1293,05/29/23 04:00:00 AM,20.043,,,
1294,05/29/23 05:00:00 AM,19.853,,,
1295,05/29/23 06:00:00 AM,19.662,,,
1296,05/29/23 07:00:00 AM,19.662,,,
1297,05/29/23 08:00:00 AM,19.758,,,
1298,05/29/23 09:00:00 AM,20.138,,,
1299,05/29/23 10:00:00 AM,20.710,,,
1300,05/29/23 11:00:00 AM,21.378,,,
1301,05/29/23 12:00:00 PM,22.142,,,
1302,05/29/23 01:00:00 PM,22.717,,,
1303,05/29/23 02:00:00 PM,23.004,,,
1304,05/29/23 03:00:00 PM,23.100,,,
1305,05/29/23 04:00:00 PM,22.908,,,
1306,05/29/23 05:00:00 PM,22.525,,,
1307,05/29/23 06:00:00 PM,22.142,,,
1308,05/29/23 07:00:00 PM,21.569,,,
1309,05/29/23 08:00:00 PM,20.996,,,
1310,05/29/23 09:00:00 PM,20.710,,,
1311,05/29/23 10:00:00 PM,20.329,,,
1312,05/29/23 11:00:00 PM,19.948,,,
1313,05/30/23 12:00:00 AM,19.662,,,
1314,05/30/23 01:00:00 AM,19.377,,,
1315,05/30/23 02:00:00 AM,19.187,,,
1316,05/30/23 03:00:00 AM,19.092,,,
1317,05/30/23 04:00:00 AM,18.806,,,
1318,05/30/23 05:00:00 AM,18.521,,,
1319,05/30/23 06:00:00 AM,18.331,,,
1320,05/30/23 07:00:00 AM,18.711,,,
1321,05/30/23 08:00:00 AM,19.092,,,
1322,05/30/23 09:00:00 AM,19.758,,,
1323,05/30/23 10:00:00 AM,20.519,,,
1324,05/30/23 11:00:00 AM,21.378,,,
1325,05/30/23 12:00:00 PM,22.046,,,
1326,05/30/23 01:00:00 PM,22.429,,,
1327,05/30/23 02:00:00 PM,22.717,,,
1328,05/30/23 03:00:00 PM,22.717,,,
1329,05/30/23 04:00:00 PM,22.717,,,
1330,05/30/23 05:00:00 PM,22.238,,,
1331,05/30/23 06:00:00 PM,21.664,,,
1332,05/30/23 07:00:00 PM,21.187,,,
1333,05/30/23 08:00:00 PM,20.805,,,
1334,05/30/23 09:00:00 PM,20.424,,,
1335,05/30/23 10:00:00 PM,20.138,,,
1336,05/30/23 11:00:00 PM,19.853,,,
1337,05/31/23 12:00:00 AM,19.567,,,
1338,05/31/23 01:00:00 AM,19.377,,,
1339,05/31/23 02:00:00 AM,19.092,,,
1340,05/31/23 03:00:00 AM,18.996,,,
1341,05/31/23 04:00:00 AM,18.901,,,
1342,05/31/23 05:00:00 AM,18.901,,,
1343,05/31/23 06:00:00 AM,18.616,,,
1344,05/31/23 07:00:00 AM,18.711,,,
1345,05/31/23 08:00:00 AM,19.092,,,
1346,05/31/23 09:00:00 AM,19.853,,,
1347,05/31/23 10:00:00 AM,20.805,,,
1348,05/31/23 11:00:00 AM,21.664,,,
1349,05/31/23 12:00:00 PM,22.333,,,
1350,05/31/23 01:00:00 PM,22.429,,,
1351,05/31/23 02:00:00 PM,22.621,,,
1352,05/31/23 03:00:00 PM,22.812,,,
1353,05/31/23 04:00:00 PM,22.908,,,
1354,05/31/23 05:00:00 PM,22.812,,,
1355,05/31/23 06:00:00 PM,22.238,,,
1356,05/31/23 07:00:00 PM,21.855,,,
1357,05/31/23 08:00:00 PM,21.473,,,
1358,05/31/23 09:00:00 PM,21.091,,,
1359,05/31/23 10:00:00 PM,20.805,,,
1360,05/31/23 11:00:00 PM,20.615,,,
1361,06/01/23 12:00:00 AM,20.329,,,
1362,06/01/23 01:00:00 AM,20.138,,,
1363,06/01/23 02:00:00 AM,19.948,,,
1364,06/01/23 03:00:00 AM,19.853,,,
1365,06/01/23 04:00:00 AM,19.758,,,
1366,06/01/23 05:00:00 AM,19.662,,,
1367,06/01/23 06:00:00 AM,19.567,,,
1368,06/01/23 07:00:00 AM,19.758,,,
1369,06/01/23 08:00:00 AM,20.424,,,
1370,06/01/23 09:00:00 AM,21.378,,,
1371,06/01/23 10:00:00 AM,22.717,,,
1372,06/01/23 11:00:00 AM,24.158,,,
1373,06/01/23 12:00:00 PM,25.708,,,
1374,06/01/23 01:00:00 PM,26.195,,,
1375,06/01/23 02:00:00 PM,26.097,,,
1376,06/01/23 03:00:00 PM,26.292,,,
1377,06/01/23 04:00:00 PM,24.448,,,
1378,06/01/23 05:00:00 PM,24.641,,,
1379,06/01/23 06:00:00 PM,24.062,,,
1380,06/01/23 07:00:00 PM,23.388,,,
1381,06/01/23 08:00:00 PM,23.004,,,
1382,06/01/23 09:00:00 PM,22.717,,,
1383,06/01/23 10:00:00 PM,22.621,,,
1384,06/01/23 11:00:00 PM,22.525,,,
1385,06/02/23 12:00:00 AM,22.429,,,
1386,06/02/23 01:00:00 AM,22.333,,,
1387,06/02/23 02:00:00 AM,22.333,,,
1388,06/02/23 03:00:00 AM,22.238,,,
1389,06/02/23 04:00:00 AM,22.142,,,
1390,06/02/23 05:00:00 AM,22.238,,,
1391,06/02/23 06:00:00 AM,22.142,,,
1392,06/02/23 07:00:00 AM,22.238,,,
1393,06/02/23 08:00:00 AM,22.621,,,
1394,06/02/23 09:00:00 AM,23.388,,,
1395,06/02/23 10:00:00 AM,24.835,,,
1396,06/02/23 11:00:00 AM,25.902,,,
1397,06/02/23 12:00:00 PM,26.683,,,
1398,06/02/23 01:00:00 PM,27.370,,,
1399,06/02/23 02:00:00 PM,27.468,,,
1400,06/02/23 03:00:00 PM,27.468,,,
1401,06/02/23 04:00:00 PM,27.272,,,
1402,06/02/23 05:00:00 PM,26.585,,,
1403,06/02/23 06:00:00 PM,22.429,,,
1404,06/02/23 07:00:00 PM,23.773,,,
1405,06/02/23 08:00:00 PM,23.388,,,
1406,06/02/23 09:00:00 PM,22.908,,,
1407,06/02/23 10:00:00 PM,22.717,,,
1408,06/02/23 11:00:00 PM,22.525,,,
1409,06/03/23 12:00:00 AM,20.901,,,
1410,06/03/23 01:00:00 AM,19.567,,,
1411,06/03/23 02:00:00 AM,21.664,,,
1412,06/03/23 03:00:00 AM,21.855,,,
1413,06/03/23 04:00:00 AM,21.664,,,
1414,06/03/23 05:00:00 AM,21.473,,,
1415,06/03/23 06:00:00 AM,21.187,,,
1416,06/03/23 07:00:00 AM,21.091,,,
1417,06/03/23 08:00:00 AM,20.901,,,
1418,06/03/23 09:00:00 AM,20.805,,,
1419,06/03/23 10:00:00 AM,20.615,,,
1420,06/03/23 11:00:00 AM,20.615,,,
1421,06/03/23 12:00:00 PM,20.424,,,
1422,06/03/23 01:00:00 PM,20.329,,,
1423,06/03/23 02:00:00 PM,20.138,,,
1424,06/03/23 03:00:00 PM,19.853,,,
1425,06/03/23 04:00:00 PM,19.758,,,
1426,06/03/23 05:00:00 PM,19.567,,,
1427,06/03/23 06:00:00 PM,19.377,,,
1428,06/03/23 07:00:00 PM,19.282,,,
1429,06/03/23 08:00:00 PM,19.092,,,
1430,06/03/23 09:00:00 PM,18.806,,,
1431,06/03/23 10:00:00 PM,18.806,,,
1432,06/03/23 11:00:00 PM,18.616,,,
1433,06/04/23 12:00:00 AM,17.950,,,
1434,06/04/23 01:00:00 AM,14.613,,,
1435,06/04/23 02:00:00 AM,14.421,,,
1436,06/04/23 03:00:00 AM,14.709,,,
1437,06/04/23 04:00:00 AM,17.950,,,
1438,06/04/23 05:00:00 AM,17.950,,,
1439,06/04/23 06:00:00 AM,17.855,,,
1440,06/04/23 07:00:00 AM,17.855,,,
1441,06/04/23 08:00:00 AM,17.760,,,
1442,06/04/23 09:00:00 AM,17.665,,,
1443,06/04/23 10:00:00 AM,17.284,,,
1444,06/04/23 11:00:00 AM,17.379,,,
1445,06/04/23 12:00:00 PM,17.379,,,
1446,06/04/23 01:00:00 PM,17.094,,,
1447,06/04/23 02:00:00 PM,17.189,,,
1448,06/04/23 03:00:00 PM,17.284,,,
1449,06/04/23 04:00:00 PM,17.379,,,
1450,06/04/23 05:00:00 PM,17.379,,,
1451,06/04/23 06:00:00 PM,17.284,,,
1452,06/04/23 07:00:00 PM,17.189,,,
1453,06/04/23 08:00:00 PM,17.284,,,
1454,06/04/23 09:00:00 PM,17.094,,,
1455,06/04/23 10:00:00 PM,17.094,,,
1456,06/04/23 11:00:00 PM,16.903,,,
1457,06/05/23 12:00:00 AM,16.523,,,
1458,06/05/23 01:00:00 AM,14.996,,,
1459,06/05/23 02:00:00 AM,13.942,,,
1460,06/05/23 03:00:00 AM,14.804,,,
1461,06/05/23 04:00:00 AM,15.664,,,
1462,06/05/23 05:00:00 AM,16.523,,,
1463,06/05/23 06:00:00 AM,16.618,,,
1464,06/05/23 07:00:00 AM,16.523,,,
1465,06/05/23 08:00:00 AM,16.523,,,
1466,06/05/23 09:00:00 AM,16.523,,,
1467,06/05/23 10:00:00 AM,16.618,,,
1468,06/05/23 11:00:00 AM,16.713,,,
1469,06/05/23 12:00:00 PM,16.808,,,
1470,06/05/23 01:00:00 PM,16.903,,,
1471,06/05/23 02:00:00 PM,17.094,,,
1472,06/05/23 03:00:00 PM,17.094,,,
1473,06/05/23 04:00:00 PM,17.189,,,
1474,06/05/23 05:00:00 PM,17.284,,,
1475,06/05/23 06:00:00 PM,17.189,,,
1476,06/05/23 07:00:00 PM,17.189,,,
1477,06/05/23 08:00:00 PM,17.189,,,
1478,06/05/23 09:00:00 PM,17.094,,,
1479,06/05/23 10:00:00 PM,16.999,,,
1480,06/05/23 11:00:00 PM,16.808,,,
1481,06/06/23 12:00:00 AM,16.713,,,
1482,06/06/23 01:00:00 AM,16.523,,,
1483,06/06/23 02:00:00 AM,15.473,,,
1484,06/06/23 03:00:00 AM,14.996,,,
1485,06/06/23 04:00:00 AM,15.282,,,
1486,06/06/23 05:00:00 AM,15.760,,,
1487,06/06/23 06:00:00 AM,16.237,,,
1488,06/06/23 07:00:00 AM,16.332,,,
1489,06/06/23 08:00:00 AM,16.618,,,
1490,06/06/23 09:00:00 AM,16.999,,,
1491,06/06/23 10:00:00 AM,17.379,,,
1492,06/06/23 11:00:00 AM,17.284,,,
1493,06/06/23 12:00:00 PM,17.379,,,
1494,06/06/23 01:00:00 PM,17.665,,,
1495,06/06/23 02:00:00 PM,17.665,,,
1496,06/06/23 03:00:00 PM,17.760,,,
1497,06/06/23 04:00:00 PM,17.760,,,
1498,06/06/23 05:00:00 PM,17.665,,,
1499,06/06/23 06:00:00 PM,17.570,,,
1500,06/06/23 07:00:00 PM,17.570,,,
1501,06/06/23 08:00:00 PM,17.379,,,
1502,06/06/23 09:00:00 PM,17.284,,,
1503,06/06/23 10:00:00 PM,17.189,,,
1504,06/06/23 11:00:00 PM,16.999,,,
1505,06/07/23 12:00:00 AM,16.903,,,
1506,06/07/23 01:00:00 AM,16.808,,,
1507,06/07/23 02:00:00 AM,16.713,,,
1508,06/07/23 03:00:00 AM,15.855,,,
1509,06/07/23 04:00:00 AM,15.473,,,
1510,06/07/23 05:00:00 AM,15.569,,,
1511,06/07/23 06:00:00 AM,15.664,,,
1512,06/07/23 07:00:00 AM,16.618,,,
1513,06/07/23 08:00:00 AM,16.903,,,
1514,06/07/23 09:00:00 AM,17.094,,,
1515,06/07/23 10:00:00 AM,17.284,,,
1516,06/07/23 11:00:00 AM,17.379,,,
1517,06/07/23 12:00:00 PM,17.475,,,
1518,06/07/23 01:00:00 PM,17.855,,,
1519,06/07/23 02:00:00 PM,17.760,,,
1520,06/07/23 03:00:00 PM,17.760,,,
1521,06/07/23 04:00:00 PM,17.950,,,
1522,06/07/23 05:00:00 PM,18.140,,,
1523,06/07/23 06:00:00 PM,17.950,,,
1524,06/07/23 07:00:00 PM,17.760,,,
1525,06/07/23 08:00:00 PM,17.665,,,
1526,06/07/23 09:00:00 PM,17.475,,,
1527,06/07/23 10:00:00 PM,17.379,,,
1528,06/07/23 11:00:00 PM,17.189,,,
1529,06/08/23 12:00:00 AM,17.094,,,
1530,06/08/23 01:00:00 AM,16.999,,,
1531,06/08/23 02:00:00 AM,16.808,,,
1532,06/08/23 03:00:00 AM,16.713,,,
1533,06/08/23 04:00:00 AM,15.664,,,
1534,06/08/23 05:00:00 AM,15.187,,,
1535,06/08/23 06:00:00 AM,15.187,,,
1536,06/08/23 07:00:00 AM,16.141,,,
1537,06/08/23 08:00:00 AM,16.713,,,
1538,06/08/23 09:00:00 AM,17.094,,,
1539,06/08/23 10:00:00 AM,17.760,,,
1540,06/08/23 11:00:00 AM,18.140,,,
1541,06/08/23 12:00:00 PM,18.521,,,
1542,06/08/23 01:00:00 PM,18.901,,,
1543,06/08/23 02:00:00 PM,19.282,,,
1544,06/08/23 03:00:00 PM,19.472,,,
1545,06/08/23 04:00:00 PM,19.567,,,
1546,06/08/23 05:00:00 PM,19.187,,,
1547,06/08/23 06:00:00 PM,19.092,,,
1548,06/08/23 07:00:00 PM,18.806,,,
1549,06/08/23 08:00:00 PM,18.521,,,
1550,06/08/23 09:00:00 PM,18.331,,,
1551,06/08/23 10:00:00 PM,18.140,,,
1552,06/08/23 11:00:00 PM,17.950,,,
1553,06/09/23 12:00:00 AM,17.855,,,
1554,06/09/23 01:00:00 AM,17.855,,,
1555,06/09/23 02:00:00 AM,17.760,,,
1556,06/09/23 03:00:00 AM,17.760,,,
1557,06/09/23 04:00:00 AM,17.665,,,
1558,06/09/23 05:00:00 AM,17.284,,,
1559,06/09/23 06:00:00 AM,16.141,,,
1560,06/09/23 07:00:00 AM,16.141,,,
1561,06/09/23 08:00:00 AM,17.570,,,
1562,06/09/23 09:00:00 AM,17.760,,,
1563,06/09/23 10:00:00 AM,18.236,,,
1564,06/09/23 11:00:00 AM,18.616,,,
1565,06/09/23 12:00:00 PM,18.996,,,
1566,06/09/23 01:00:00 PM,19.758,,,
1567,06/09/23 02:00:00 PM,20.138,,,
1568,06/09/23 03:00:00 PM,20.615,,,
1569,06/09/23 04:00:00 PM,20.710,,,
1570,06/09/23 05:00:00 PM,20.615,,,
1571,06/09/23 06:00:00 PM,20.519,,,
1572,06/09/23 07:00:00 PM,20.234,,,
1573,06/09/23 08:00:00 PM,19.662,,,
1574,06/09/23 09:00:00 PM,19.282,,,
1575,06/09/23 10:00:00 PM,18.996,,,
1576,06/09/23 11:00:00 PM,18.711,,,
1577,06/10/23 12:00:00 AM,18.521,,,
1578,06/10/23 01:00:00 AM,18.426,,,
1579,06/10/23 02:00:00 AM,18.236,,,
1580,06/10/23 03:00:00 AM,18.140,,,
1581,06/10/23 04:00:00 AM,18.045,,,
1582,06/10/23 05:00:00 AM,17.950,,,
1583,06/10/23 06:00:00 AM,17.665,,,
1584,06/10/23 07:00:00 AM,16.237,,,
1585,06/10/23 08:00:00 AM,17.665,,,
1586,06/10/23 09:00:00 AM,18.426,,,
1587,06/10/23 10:00:00 AM,18.806,,,
1588,06/10/23 11:00:00 AM,19.282,,,
1589,06/10/23 12:00:00 PM,20.138,,,
1590,06/10/23 01:00:00 PM,20.519,,,
1591,06/10/23 02:00:00 PM,21.091,,,
1592,06/10/23 03:00:00 PM,21.378,,,
1593,06/10/23 04:00:00 PM,21.760,,,
1594,06/10/23 05:00:00 PM,21.091,,,
1595,06/10/23 06:00:00 PM,20.329,,,
1596,06/10/23 07:00:00 PM,19.853,,,
1597,06/10/23 08:00:00 PM,19.567,,,
1598,06/10/23 09:00:00 PM,19.567,,,
1599,06/10/23 10:00:00 PM,19.472,,,
1600,06/10/23 11:00:00 PM,19.377,,,
1601,06/11/23 12:00:00 AM,19.282,,,
1602,06/11/23 01:00:00 AM,19.092,,,
1603,06/11/23 02:00:00 AM,18.996,,,
1604,06/11/23 03:00:00 AM,18.806,,,
1605,06/11/23 04:00:00 AM,18.711,,,
1606,06/11/23 05:00:00 AM,18.616,,,
1607,06/11/23 06:00:00 AM,18.426,,,
1608,06/11/23 07:00:00 AM,18.426,,,
1609,06/11/23 08:00:00 AM,18.996,,,
1610,06/11/23 09:00:00 AM,19.662,,,
1611,06/11/23 10:00:00 AM,20.519,,,
1612,06/11/23 11:00:00 AM,21.473,,,
1613,06/11/23 12:00:00 PM,21.569,,,
1614,06/11/23 01:00:00 PM,22.717,,,
1615,06/11/23 02:00:00 PM,22.142,,,
1616,06/11/23 03:00:00 PM,21.951,,,
1617,06/11/23 04:00:00 PM,22.046,,,
1618,06/11/23 05:00:00 PM,22.046,,,
1619,06/11/23 06:00:00 PM,21.760,,,
1620,06/11/23 07:00:00 PM,21.473,,,
1621,06/11/23 08:00:00 PM,21.187,,,
1622,06/11/23 09:00:00 PM,20.901,,,
1623,06/11/23 10:00:00 PM,20.519,,,
1624,06/11/23 11:00:00 PM,20.329,,,
1625,06/12/23 12:00:00 AM,20.234,,,
1626,06/12/23 01:00:00 AM,20.043,,,
1627,06/12/23 02:00:00 AM,20.043,,,
1628,06/12/23 03:00:00 AM,20.138,,,
1629,06/12/23 04:00:00 AM,20.138,,,
1630,06/12/23 05:00:00 AM,20.043,,,
1631,06/12/23 06:00:00 AM,19.948,,,
1632,06/12/23 07:00:00 AM,20.043,,,
1633,06/12/23 08:00:00 AM,20.424,,,
1634,06/12/23 09:00:00 AM,20.710,,,
1635,06/12/23 10:00:00 AM,21.091,,,
1636,06/12/23 11:00:00 AM,21.664,,,
1637,06/12/23 12:00:00 PM,22.717,,,
1638,06/12/23 01:00:00 PM,23.773,,,
1639,06/12/23 02:00:00 PM,24.255,,,
1640,06/12/23 03:00:00 PM,24.641,,,
1641,06/12/23 04:00:00 PM,24.351,,,
1642,06/12/23 05:00:00 PM,23.869,,,
1643,06/12/23 06:00:00 PM,23.388,,,
1644,06/12/23 07:00:00 PM,23.004,,,
1645,06/12/23 08:00:00 PM,22.621,,,
1646,06/12/23 09:00:00 PM,22.238,,,
1647,06/12/23 10:00:00 PM,21.951,,,
1648,06/12/23 11:00:00 PM,21.760,,,
1649,06/13/23 12:00:00 AM,21.569,,,
1650,06/13/23 01:00:00 AM,21.282,,,
1651,06/13/23 02:00:00 AM,21.187,,,
1652,06/13/23 03:00:00 AM,21.091,,,
1653,06/13/23 04:00:00 AM,20.996,,,
1654,06/13/23 05:00:00 AM,20.805,,,
1655,06/13/23 06:00:00 AM,20.710,,,
1656,06/13/23 07:00:00 AM,20.710,,,
1657,06/13/23 08:00:00 AM,20.710,,,
1658,06/13/23 09:00:00 AM,20.615,,,
1659,06/13/23 10:00:00 AM,20.519,,,
1660,06/13/23 11:00:00 AM,20.615,,,
1661,06/13/23 12:00:00 PM,20.615,,,
1662,06/13/23 01:00:00 PM,20.615,,,
1663,06/13/23 02:00:00 PM,20.615,,,
1664,06/13/23 03:00:00 PM,20.615,,,
1665,06/13/23 04:00:00 PM,20.424,,,
1666,06/13/23 05:00:00 PM,20.329,,,
1667,06/13/23 06:00:00 PM,20.234,,,
1668,06/13/23 07:00:00 PM,20.138,,,
1669,06/13/23 08:00:00 PM,19.948,,,
1670,06/13/23 09:00:00 PM,19.853,,,
1671,06/13/23 10:00:00 PM,18.996,,,
1672,06/13/23 11:00:00 PM,18.616,,,
1673,06/14/23 12:00:00 AM,19.567,,,
1674,06/14/23 01:00:00 AM,19.472,,,
1675,06/14/23 02:00:00 AM,19.472,,,
1676,06/14/23 03:00:00 AM,19.377,,,
1677,06/14/23 04:00:00 AM,19.472,,,
1678,06/14/23 05:00:00 AM,19.377,,,
1679,06/14/23 06:00:00 AM,19.377,,,
1680,06/14/23 07:00:00 AM,19.472,,,
1681,06/14/23 08:00:00 AM,19.472,,,
1682,06/14/23 09:00:00 AM,19.567,,,
1683,06/14/23 10:00:00 AM,19.758,,,
1684,06/14/23 11:00:00 AM,19.758,,,
1685,06/14/23 12:00:00 PM,19.948,,,
1686,06/14/23 01:00:00 PM,20.615,,,
1687,06/14/23 02:00:00 PM,21.473,,,
1688,06/14/23 03:00:00 PM,22.238,,,
1689,06/14/23 04:00:00 PM,22.717,,,
1690,06/14/23 05:00:00 PM,22.717,,,
1691,06/14/23 06:00:00 PM,22.429,,,
1692,06/14/23 07:00:00 PM,21.760,,,
1693,06/14/23 08:00:00 PM,21.282,,,
1694,06/14/23 09:00:00 PM,20.901,,,
1695,06/14/23 10:00:00 PM,20.615,,,
1696,06/14/23 11:00:00 PM,20.424,,,
1697,06/15/23 12:00:00 AM,20.043,,,
1698,06/15/23 01:00:00 AM,19.567,,,
1699,06/15/23 02:00:00 AM,20.043,,,
1700,06/15/23 03:00:00 AM,19.948,,,
